filename,duration_sec,sample_rate,total_peaks,adaptive_height,adaptive_prominence,adaptive_distance,mean_rr_ms,rmssd_ms,pnn50_percent,sdnn_ms,sdsd_ms,sd1_ms,sd2_ms,sd1_sd2_ratio,vlf_power_ms2,lf_power_ms2,hf_power_ms2,total_power_ms2,lf_hf_ratio,status
synthetic_ecg_028.edf,300.0,256.0,300,0.292813000686656,0.17568780041199358,64,998.4453386287626,94.38062378031015,65.0,65.16778688387348,55.532882043065456,66.73717908767362,63.55965561662272,1.0499927735640513,89.0913362901542,840.590853021649,1760.5152268459103,2690.1974161577136,0.4774686638340686,success
synthetic_ecg_029.edf,300.0,256.0,292,0.2989394979781796,0.17936369878690775,64,1019.5849441580756,51.38535319032664,33.9041095890411,37.19678694949986,32.488400886346874,36.33493169454576,38.03912009347298,0.9551990583709732,27.275513538539137,217.05283148933066,710.1910441616768,954.5193891895466,0.3056259766631442,success
synthetic_ecg_030.edf,300.0,256.0,298,0.3004501411459526,0.18027008468757155,64,999.5265151515151,87.4817464634165,58.38926174496645,66.30744756818007,53.27935419113033,61.85893615432408,70.47572081127765,0.8777339974992536,110.62765206733172,1187.8889595636472,1941.057583466631,3239.57419509761,0.6119802780101646,success
synthetic_ecg_031.edf,300.0,256.0,276,0.28903639276722365,0.17342183566033417,64,1077.215909090909,77.98730452250338,54.710144927536234,55.711053953300045,45.67889646733559,55.145351874322444,56.27106922595463,0.979994740332516,74.57227979596375,701.6150781974611,1603.497964183726,2379.6853221771507,0.4375528337852453,success
synthetic_ecg_032.edf,300.0,256.0,290,0.2939040207522698,0.17634241245136187,64,1032.3042820069204,81.82171900645864,54.82758620689655,59.59474294161693,49.106688523025966,57.85669235780712,61.283520802650244,0.944082382996916,157.83766137541963,875.8951409423344,1407.8108214627841,2441.543623780538,0.6221682115159738,success
synthetic_ecg_033.edf,300.0,256.0,315,0.29155413138017855,0.1749324788281071,64,951.3335987261147,73.56792001498663,51.42857142857142,52.85797280915923,43.46638599741623,52.020375120386575,53.68250321400724,0.9690378057261128,47.28888797453336,489.6840841962747,1193.232182252917,1730.2051544237252,0.41038457684883445,success
synthetic_ecg_034.edf,300.0,256.0,324,0.2939879453727016,0.17639276722362096,64,925.1523800309598,41.2836577318448,22.22222222222222,32.10244063162656,25.42011901046433,29.1919543343719,34.770147988672136,0.8395694589474405,12.983628700060152,353.205164829515,433.7264232800801,799.9152168096552,0.8143501199635969,success
synthetic_ecg_035.edf,300.0,256.0,296,0.29440756847486077,0.17664454108491645,64,1008.1170550847457,75.57796685757724,49.32432432432432,54.81130773926653,45.417710042315655,53.44169287328501,56.147523320397994,0.9518085520589654,75.94972640707552,777.7686517971314,1292.4771474055988,2146.195525609806,0.6017658829468309,success
synthetic_ecg_036.edf,300.0,256.0,274,0.2936522468909743,0.17619134813458456,64,1092.1331272893774,48.42202447872833,32.846715328467155,35.61774803512068,28.863045559437456,34.2395418676898,36.94457636619214,0.9267812825436076,24.342196801684235,362.4667326475625,636.0032751119026,1022.8122045611492,0.5699133115058059,success
synthetic_ecg_037.edf,300.0,256.0,296,0.2961699855039292,0.1777019913023575,64,1001.363877118644,75.16446236086772,52.36486486486487,55.652248925485736,45.48872087943199,53.14930103961057,58.04737220520242,0.9156194160128945,52.88700107832093,906.7696346248891,1416.1177646707915,2375.7744003740017,0.6403207821036608,success
synthetic_ecg_038.edf,300.0,256.0,313,0.2965056839856565,0.1779034103913939,64,949.1937099358975,60.875488250276945,42.81150159744409,45.67047654285121,37.639075221231934,43.04547054981282,48.15259411960525,0.8939387656435093,79.43014365889852,513.7063507700107,892.7742089402935,1485.9107033692026,0.5754045598828068,success
synthetic_ecg_039.edf,300.0,256.0,308,0.296757457846952,0.1780544747081712,64,968.8136197068404,82.11205850954934,51.62337662337663,59.76953736569349,51.32792676882382,58.061993389288894,61.42963549851353,0.9451788687675654,172.49956349067403,670.1108033375996,1414.3690673978056,2256.9794342260793,0.4737877961163896,success
synthetic_ecg_040.edf,300.0,256.0,313,0.310605020218204,0.1863630121309224,64,950.2203525641025,72.05731619410389,47.6038338658147,54.52014146070602,44.81422694746309,50.952216914954086,57.86849955927886,0.8804827721990627,87.59169090063881,738.3712138638995,1405.5363109753953,2231.499215739934,0.525330585982154,success
synthetic_ecg_041.edf,300.0,256.0,298,0.29541466392004273,0.17724879835202564,64,1001.0784932659933,79.48723936015786,53.691275167785236,56.837488564001895,48.18591967749391,56.20596596936586,57.4620709857953,0.9781402759267074,96.38014617009777,782.8237032187296,1230.5377884478173,2109.7416378366447,0.636163887503343,success
synthetic_ecg_042.edf,300.0,256.0,299,0.2978484779125658,0.17870908674753946,64,996.6705117449665,52.33328595969515,36.78929765886287,38.799556512739926,31.68357491663991,37.005221383875174,40.514500632501765,0.9133821423480324,20.83813649963687,449.1654877682596,693.2990075977974,1163.302631865694,0.6478669128989052,success
synthetic_ecg_043.edf,300.0,256.0,290,0.29239337758449685,0.1754360265506981,64,1027.2761678200693,41.67429536283385,22.758620689655174,34.31807418322523,25.085195357789292,29.468176852230908,38.5627668132921,0.7641613734539815,24.930468552520423,455.0480008768793,415.44338741482557,895.4218568442253,1.0953309516093177,success
synthetic_ecg_044.edf,300.0,256.0,304,0.30514991989013507,0.18308995193408104,64,983.2147277227723,45.83957483402747,27.960526315789476,33.756802052287306,27.008420643511812,32.41347421184903,35.04868127494121,0.9248129468147415,17.33582761460617,255.8288880867301,570.5943280825826,843.7590437839189,0.44835511938300193,success
synthetic_ecg_045.edf,300.0,256.0,296,0.28987563897154195,0.17392538338292515,64,1005.8527542372881,57.27732142026694,40.2027027027027,42.65096154191133,33.17907056562244,40.501182384472244,44.69746375756586,0.9061181324324398,36.68705985951513,438.6981917062013,811.5479287100254,1286.933180275742,0.5405696646943853,success
synthetic_ecg_046.edf,300.0,256.0,301,0.29709315632867933,0.1782558937972076,64,994.6614583333334,39.0167478718593,20.26578073089701,30.462473984161498,21.968864353916526,27.58900700003751,33.08732892246386,0.8338239410225285,12.25410619327663,252.79998041899188,477.2131080239985,742.267194636267,0.5297423230174115,success
synthetic_ecg_047.edf,300.0,256.0,302,0.29633783474479286,0.17780270084687572,64,985.4651162790698,54.391404523763754,35.099337748344375,41.689380694171,33.42085270925529,38.460530977014,44.685528779384285,0.8606932048828705,20.924597020904915,507.57086039993493,796.5148874348273,1325.0103448556672,0.6372396403469176,success
synthetic_ecg_048.edf,300.0,256.0,295,0.2925612268253605,0.1755367360952163,64,1007.4006164965987,63.61534468489658,47.45762711864407,47.82185238638214,37.700373228789275,44.98284161420996,50.50151573607219,0.8907226042342258,28.598035529223914,673.6424397938483,1041.0560055843716,1743.2964809074438,0.6470760806146212,success
synthetic_ecg_049.edf,300.0,256.0,314,0.30347142748149847,0.18208285648889908,64,950.2171525559105,44.64613235252818,23.88535031847134,33.91542524656794,27.092560794802644,31.56958294022478,36.109189582311934,0.8742811263670432,27.91685130259046,259.1596132119154,550.3169551946453,837.3934197091512,0.47092790939041945,success
synthetic_ecg_050.edf,300.0,256.0,305,0.29549858854047456,0.17729915312428474,64,979.0938527960526,56.05849767232303,42.62295081967213,41.72987299328634,32.26147277488754,39.6393438472299,43.72055602840264,0.9066523266876703,53.01954535978694,375.0113245159129,715.2606320557566,1143.2915019314564,0.5243002448465244,success
synthetic_ecg_051.edf,300.0,256.0,296,0.297261005569543,0.1783566033417258,64,1006.4883474576271,39.66504877112508,21.95945945945946,30.624335067091362,23.915373436942215,28.047424962157674,33.00063256356002,0.8499056770544521,11.298393010697371,337.4166055165808,385.43475514780874,734.1497536750869,0.8754182154310042,success
synthetic_ecg_052.edf,300.0,256.0,290,0.302212558175021,0.1813275349050126,64,1028.8846237024222,46.3858621083181,26.89655172413793,35.28338853073766,28.745365350685965,32.79975764797585,37.60333642984395,0.8722565804545012,20.309032216568315,364.68708060616393,609.040603893742,994.0367167164742,0.5987894374769636,success
synthetic_ecg_053.edf,300.0,256.0,287,0.29012741283283744,0.17407644769970246,64,1036.481097027972,80.66790792653185,53.31010452961672,61.00796741947109,49.88933029123031,57.04082471898272,64.73243771625461,0.8811783818340508,93.61566568008942,890.0412504646883,1349.938423964528,2333.5953401093057,0.6593198879774058,success
synthetic_ecg_054.edf,300.0,256.0,290,0.29742885481040665,0.17845731288624397,64,1029.1144031141869,49.894497083000864,35.172413793103445,38.52963603620154,28.597172032278937,35.28073723128232,41.525116334352745,0.8496240431262899,22.973947797303957,503.76503675754003,600.3878113878897,1127.1267959427337,0.8390660623056436,success
synthetic_ecg_055.edf,300.0,256.0,294,0.29608606088349737,0.1776516365300984,64,1019.53125,81.11357576212782,57.48299319727891,61.75308185490638,48.6034312224652,57.35595946768936,65.8572710541388,0.8709130905308718,73.22155711293593,956.5607054291067,1501.0663190235255,2530.848581565568,0.6372541261543788,success
synthetic_ecg_056.edf,300.0,256.0,291,0.2956664377813382,0.17739986266880292,64,1027.3168103448277,43.58486022019738,27.835051546391753,33.33147088732133,25.508368100654113,30.819150218769366,35.66726626498906,0.8640737978010219,9.56705372366361,359.28567051531616,539.2577689778669,908.1104932168466,0.66625960938184,success
synthetic_ecg_057.edf,300.0,256.0,285,0.30036621652552076,0.18021972991531246,64,1051.9916373239437,71.05053801689373,51.578947368421055,52.62485068020646,40.697637657655385,50.24031723869815,54.90592264941026,0.9150254619979102,79.21833743137445,715.9239496532575,1309.4528695744295,2104.5951566590616,0.5467351794692175,success
synthetic_ecg_058.edf,300.0,256.0,311,0.2965056839856565,0.1779034103913939,64,960.093245967742,46.954995118148055,32.79742765273312,35.050406560749195,26.58477133747957,33.20219545862372,36.805926382513,0.9020882972367879,26.578100850044418,269.6841269508059,696.6015890587311,992.8638168595813,0.3871425664061593,success
synthetic_ecg_059.edf,300.0,256.0,294,0.29541466392004273,0.17724879835202564,64,1016.6915529010239,74.72851533375004,53.06122448979592,56.77937740614141,44.8046117603665,52.841039940497545,60.461722562831646,0.8739585592452364,65.46792309357943,749.8963403167896,1637.400569694887,2452.764833105256,0.45797977244903804,success
synthetic_ecg_060.edf,300.0,256.0,306,0.29826810101472495,0.17896086060883495,64,975.9477459016393,67.96504274240073,43.4640522875817,48.15554767347265,41.76433157006635,48.058542606785096,48.25235772453005,0.9959833026429209,95.55591782979312,331.5589966944117,1069.3172813021094,1496.4321958263142,0.31006606036579876,success
synthetic_ecg_061.edf,300.0,256.0,295,0.28769359884031437,0.1726161593041886,64,1013.0208333333334,71.54053274122774,53.22033898305085,49.71600143306585,39.90874904565871,50.58679583102035,48.82968036487513,1.0359845784984736,35.487454290776995,493.8633569669694,1091.938266343432,1621.2890776011782,0.4522813900649961,success
synthetic_ecg_062.edf,300.0,256.0,281,0.2931486991683833,0.17588921950102998,64,1064.2996651785713,81.80091189227618,56.93950177935944,62.73911884779434,49.075821266632424,57.84197950627178,67.28075114318627,0.8597106679616733,51.27704209860193,1042.215519422637,2062.317789943051,3155.81035146429,0.5053612612493716,success
synthetic_ecg_063.edf,300.0,256.0,281,0.29021133745326927,0.17412680247196155,64,1061.732700892857,42.867442278807374,26.690391459074732,32.51778807370109,24.79241595425098,30.3118591274676,34.58329479168855,0.876488469651321,16.803722366084642,350.7728491682773,516.644592153614,884.2211636879758,0.6789441997371801,success
synthetic_ecg_064.edf,300.0,256.0,288,0.29826810101472495,0.17896086060883495,64,1031.3044425087107,90.1452096027859,56.25,62.24250055424647,55.10106558485685,63.74228900161258,60.705669779071236,1.0500220034404142,125.35739481459578,820.6691101093933,1596.5317749888268,2542.558279912816,0.5140324314028367,success
synthetic_ecg_065.edf,300.0,256.0,305,0.2981841763942931,0.17891050583657586,64,978.2329358552631,50.02843470036297,30.491803278688522,38.22746602118135,31.911740300839003,35.37544542877504,40.88100020201204,0.8653272976191508,23.569513839792062,475.66579072454437,629.3755028916061,1128.6108074559424,0.7557742373815679,success
synthetic_ecg_066.edf,300.0,256.0,299,0.30204470893415736,0.18122682536049442,64,999.1610738255033,37.76245749448422,20.401337792642142,30.731319203163952,21.955655781505094,26.70208976861855,34.29032461091821,0.778706240655315,19.65073083279458,378.4570490109502,422.3031855617329,820.4109654054777,0.896173796339092,success
synthetic_ecg_067.edf,300.0,256.0,308,0.2906309605554284,0.17437857633325704,64,969.6406758957655,71.79539340618204,50.324675324675326,51.575360186638946,41.880273855961846,50.76700953546726,52.37123542164018,0.9693681870733559,72.05553527934691,488.79481103368323,1062.9967700394498,1623.84711635248,0.4598271836851801,success
synthetic_ecg_068.edf,300.0,256.0,297,0.29348439765011064,0.17609063859006638,64,999.485325168919,74.57645457381872,55.218855218855225,53.011284254988446,42.14763982480697,52.73351674599773,53.2876038898912,0.9896019504829231,56.47784425958658,615.8509127505977,1082.606793085576,1754.9355500957604,0.5688592725299082,success
synthetic_ecg_069.edf,300.0,256.0,292,0.3105210955977722,0.18631265735866331,64,1024.524806701031,86.14114292589657,50.34246575342466,59.649457479306996,55.38478410732641,60.91098630206106,58.360665716400426,1.0436993059341328,72.71276794898361,649.1540104190964,1496.871236715105,2218.738015083185,0.4336739156292893,success
synthetic_ecg_070.edf,300.0,256.0,307,0.29096665903715574,0.17457999542229344,64,969.3755106209151,47.25554208433574,31.596091205211724,35.489197539932775,28.25860541298329,33.414714256480075,37.44894064208663,0.8922739517744133,19.31663840701905,319.6295731698525,615.7669976980626,954.7132092749341,0.5190755177928208,success
synthetic_ecg_071.edf,300.0,256.0,305,0.3010376134889754,0.18062256809338523,64,981.0469777960526,82.97703682907944,52.78688524590164,61.75521959532348,49.956103266234926,58.67362542460796,64.6901845264492,0.9069942504278788,73.65311312882145,970.9203485575105,1547.8036582618206,2592.3771199481525,0.6272890901730077,success
synthetic_ecg_072.edf,300.0,256.0,301,0.29205767910276953,0.17523460746166172,64,990.8072916666666,88.02965070485662,57.14285714285714,60.92406007100533,53.29689476878018,62.246362958887254,59.572413829400936,1.0448856938572906,68.33146840799361,472.7072042577307,1970.0880016217338,2511.126674287458,0.23994217713554336,success
synthetic_ecg_073.edf,300.0,256.0,306,0.3021286335545892,0.1812771801327535,64,971.3242827868852,80.67823615838337,55.22875816993464,57.56120514691832,47.94950002133547,57.04812788176259,58.06974927720364,0.9824069948956692,46.82787715529078,764.9087357602933,1582.5499259297983,2394.2865388453824,0.48333940258528346,success
synthetic_ecg_074.edf,300.0,256.0,287,0.3023804074158847,0.1814282444495308,64,1038.1473994755245,36.93928152336912,18.81533101045296,29.5860673730895,22.565338478036594,26.120016457333243,32.68662578913006,0.7991040930881111,8.31600836075031,338.90659757814456,333.15399825891745,680.3766041978123,1.0172670877410763,success
synthetic_ecg_075.edf,300.0,256.0,295,0.2966735332265202,0.17800411993591211,64,1012.2900722789116,77.03078649158918,53.22033898305085,56.288052922183844,44.956051324562445,54.46899148833581,58.050140135788986,0.938309388417043,104.71126019570502,641.4515153897817,1520.8313597288466,2266.994135314333,0.4217768862315858,success
synthetic_ecg_076.edf,300.0,256.0,308,0.3049820706492714,0.18298924238956285,64,971.1166530944625,48.00340066137157,32.142857142857146,36.60800467083331,29.309128734471486,33.943530127670634,39.09128770495317,0.8683144536927017,27.18843383114045,344.56051942925365,542.7924729248386,914.5414261852327,0.634792368384529,success
synthetic_ecg_077.edf,300.0,256.0,298,0.29717708094911116,0.1783062485694667,64,998.0008417508418,66.93358042613077,46.644295302013425,47.53687980386512,40.674893491355284,47.32918860841223,47.743667524013915,0.9913186619902375,60.14505445188203,554.9634519639615,1033.0052672030704,1648.113773618914,0.5372319673321332,success
synthetic_ecg_078.edf,300.0,256.0,310,0.29440756847486077,0.17664454108491645,64,964.9322411003236,47.52001848359499,32.25806451612903,35.98552503122966,28.56665212730622,33.601727311860095,38.2209359540803,0.8791445440328868,38.69020430116487,352.4630613577312,603.4797346938956,994.6330003527917,0.584051196908065,success
synthetic_ecg_079.edf,300.0,256.0,307,0.3080872816052491,0.18485236896314947,64,972.0818014705883,54.64814889840772,35.83061889250814,39.27349671715811,33.00535493570487,38.64207666535625,39.89492448638031,0.9685963105043156,31.164908382740222,315.0259404330694,752.0819363585107,1098.2727851743202,0.418871834574816,success
synthetic_ecg_080.edf,300.0,256.0,311,0.2944914930952926,0.17669489585717554,64,960.5972782258065,59.100592398637964,42.12218649517685,44.9600025440202,35.26448544187628,41.79042965721903,47.92038863137103,0.872080357667654,86.68824846431275,511.48327229261463,886.509338327719,1484.6808590846463,0.5769632085968314,success
synthetic_ecg_081.edf,300.0,256.0,315,0.3001983672846571,0.18011902037079425,64,949.5421974522293,55.767501393162505,34.6031746031746,40.730324019169,35.45385776412262,39.43357840493544,41.98703947166076,0.9391845412570995,31.273189691845467,327.7870959450032,830.2022387594849,1189.2625243963334,0.3948280077331438,success
synthetic_ecg_082.edf,300.0,256.0,291,0.29465934233615626,0.17679560540169376,64,1021.9288793103449,71.97672734223292,49.48453608247423,53.636020085483445,43.922758460290666,50.89523199130808,56.24340549585966,0.904910212007961,99.48661918023764,604.567111567857,1295.590355537535,1999.6440862856298,0.46663446434581135,success
synthetic_ecg_083.edf,300.0,256.0,324,0.2981841763942931,0.17891050583657586,64,922.1289667182663,73.65860048373995,53.70370370370371,54.54244131688067,43.029932811734035,52.08449589476322,56.89429757892381,0.9154607423092195,68.35373424469199,631.2163042463978,1423.7558809953691,2123.325919486459,0.4433458801975975,success
synthetic_ecg_084.edf,300.0,256.0,299,0.2994430457007706,0.17966582742046236,64,996.5001048657718,38.85016997818355,19.732441471571907,29.44165367345177,23.98706245060641,27.47121864182361,31.288242014981844,0.8780045433255561,20.220621659181987,203.5849071171861,408.89205317885285,632.6975819552209,0.4978940175883935,success
synthetic_ecg_085.edf,300.0,256.0,302,0.30011444266422527,0.18006866559853515,64,984.2062915282391,83.51887709991826,54.63576158940398,58.751713521096015,51.8456353945425,59.05676435443805,58.445070513382454,1.0104661323133408,63.450677377063386,732.7957032957752,1492.0699887199537,2288.3163693927922,0.49112689675129806,success
synthetic_ecg_086.edf,300.0,256.0,311,0.2956664377813382,0.17739986266880292,64,961.2777217741935,67.25414396271628,44.05144694533762,50.181437247164915,42.21216850642963,47.555861258932985,52.676307276643996,0.9027941349263608,58.55857642130802,647.2749084333087,1027.2701868272866,1733.1036716819033,0.63009217704683,success
synthetic_ecg_087.edf,300.0,256.0,301,0.2931486991683833,0.17588921950102998,64,994.4661458333334,59.09847415672961,43.521594684385384,44.08139474994554,35.09421007975913,41.78893183400143,46.260392371598336,0.9033414913198582,50.70508100267169,599.5600854345759,711.3572166447713,1361.6223830820188,0.8428396752091667,success
synthetic_ecg_088.edf,300.0,256.0,303,0.30036621652552076,0.18021972991531246,64,984.8018418874173,57.24543998599539,40.26402640264026,42.948921613107615,34.210943602037915,40.478638806104875,45.28465011306397,0.8938710734220153,52.46317045745085,535.4692023819372,813.3151116326088,1401.2474844719968,0.6583785235553568,success
synthetic_ecg_089.edf,300.0,256.0,312,0.292309452964065,0.175385671778439,64,956.0766680064309,67.43597971133077,46.794871794871796,48.61188390362366,41.18129811279801,47.68443854984042,49.52196314268308,0.9628947546455627,43.97318688292953,551.372001803508,1124.6143374828143,1719.959526169252,0.49027651829304,success
